email,ticket_id,issue_type,satisfaction_rating
user_dd3f44ee@gmail.com,TKT-001388,Late Delivery,1
user_3316d7f0@gmail.com,TKT-001389,Late Delivery,4
user_f8da29c0@gmail.com,TKT-001390,Damaged Item,4
user_c1d17de7@gmail.com,TKT-001391,Damaged Item,1
user_323c4e9d@gmail.com,TKT-001392,Late Delivery,3
user_4d337c98@gmail.com,TKT-001393,Damaged Item,5
user_da322597@gmail.com,TKT-001394,Damaged Item,1
user_37743264@gmail.com,TKT-001395,Late Delivery,1
user_127b0b24@gmail.com,TKT-001396,Damaged Item,1
user_979fc586@gmail.com,TKT-001397,Damaged Item,1
user_2194fa2c@gmail.com,TKT-001398,Late Delivery,3
user_954b7bf3@gmail.com,TKT-001399,Late Delivery,2
user_b34584b6@gmail.com,TKT-001400,Damaged Item,3
user_9bb5ee90@gmail.com,TKT-001401,Damaged Item,1
user_0f65426a@gmail.com,TKT-001402,Damaged Item,4
user_1fee5a34@gmail.com,TKT-001403,Late Delivery,1
user_e319f50d@gmail.com,TKT-001404,Damaged Item,2
user_7462cb68@gmail.com,TKT-001405,Late Delivery,4
user_ce20ce7d@gmail.com,TKT-001406,Late Delivery,5
user_a49c25b3@gmail.com,TKT-001407,Damaged Item,5
user_079a55fe@gmail.com,TKT-001408,Late Delivery,2
user_64f66f9f@gmail.com,TKT-001409,Late Delivery,3
user_9ea77a6b@gmail.com,TKT-001410,Damaged Item,1
user_1ce5ea22@gmail.com,TKT-001411,Damaged Item,2
user_7a17664f@gmail.com,TKT-001412,Damaged Item,1
user_143d7ede@gmail.com,TKT-001413,Late Delivery,5
user_134966dc@gmail.com,TKT-001414,Damaged Item,5
user_5c335d5e@gmail.com,TKT-001415,Late Delivery,1
user_8b2b7333@gmail.com,TKT-001416,Late Delivery,2
user_44990c8e@gmail.com,TKT-001417,Late Delivery,4
user_17068729@gmail.com,TKT-001418,Late Delivery,5
user_b5d8ff82@gmail.com,TKT-001419,Late Delivery,5
user_13b7ead8@gmail.com,TKT-001420,Late Delivery,1
user_6533109c@gmail.com,TKT-001421,Late Delivery,2
user_7bfbf2e3@gmail.com,TKT-001422,Late Delivery,3
user_cdc15921@gmail.com,TKT-001423,Damaged Item,3
user_d54b9a83@gmail.com,TKT-001424,Damaged Item,2
user_c7e17ebd@gmail.com,TKT-001425,Late Delivery,5
user_e7bfc4a9@gmail.com,TKT-001426,Damaged Item,1
user_ed6d6b41@gmail.com,TKT-001427,Late Delivery,5
user_a4230fde@gmail.com,TKT-001428,Damaged Item,5
user_71f331d6@gmail.com,TKT-001429,Late Delivery,5
user_d954061a@gmail.com,TKT-001430,Damaged Item,1
user_3bff2624@gmail.com,TKT-001431,Damaged Item,2
user_9ce8c0e4@gmail.com,TKT-001432,Late Delivery,4
user_10bf8afd@gmail.com,TKT-001433,Late Delivery,2
user_d7ba5097@gmail.com,TKT-001434,Damaged Item,5
user_b2bb87eb@gmail.com,TKT-001435,Late Delivery,5
user_e59cd587@gmail.com,TKT-001436,Damaged Item,1
user_5cc13c3e@gmail.com,TKT-001437,Damaged Item,1
user_1b3b35ae@gmail.com,TKT-001438,Damaged Item,4
user_b491f301@gmail.com,TKT-001439,Late Delivery,3
user_cd062c38@gmail.com,TKT-001440,Damaged Item,1
user_f1d4d4fa@gmail.com,TKT-001441,Damaged Item,1
user_ff482283@gmail.com,TKT-001442,Late Delivery,5
user_dbca8ee6@gmail.com,TKT-001443,Damaged Item,5
user_be0e319f@gmail.com,TKT-001444,Late Delivery,2
user_4483e2d9@gmail.com,TKT-001445,Late Delivery,4
user_e396ecdd@gmail.com,TKT-001446,Late Delivery,2
user_d92c01e7@gmail.com,TKT-001447,Damaged Item,5
user_bb1dae75@gmail.com,TKT-001448,Late Delivery,1
user_f3eccc77@gmail.com,TKT-001449,Late Delivery,2
user_7f9a82af@gmail.com,TKT-001450,Damaged Item,1
user_54d97c70@gmail.com,TKT-001451,Late Delivery,1
user_9f6b3a62@gmail.com,TKT-001452,Late Delivery,1
user_c63a0a49@gmail.com,TKT-001453,Late Delivery,2
user_dffdd317@gmail.com,TKT-001454,Damaged Item,3
user_6798aed3@gmail.com,TKT-001455,Late Delivery,4
user_317bb13e@gmail.com,TKT-001456,Damaged Item,4
user_d927267e@gmail.com,TKT-001457,Damaged Item,5
user_22bffb1e@gmail.com,TKT-001458,Late Delivery,1
user_30f58a70@gmail.com,TKT-001459,Late Delivery,5
user_027c8551@gmail.com,TKT-001460,Late Delivery,5
user_79863910@gmail.com,TKT-001461,Late Delivery,3
user_c64d5429@gmail.com,TKT-001462,Damaged Item,1
user_c87027e0@gmail.com,TKT-001463,Damaged Item,4
user_a5a77a4b@gmail.com,TKT-001464,Damaged Item,5
user_e7a1475e@gmail.com,TKT-001465,Late Delivery,4
user_cf994f91@gmail.com,TKT-001466,Damaged Item,5
user_02a12dc2@gmail.com,TKT-001467,Damaged Item,5
user_1eff2e64@gmail.com,TKT-001468,Late Delivery,1
user_77a6c94c@gmail.com,TKT-001469,Late Delivery,1
user_3b8d4e34@gmail.com,TKT-001470,Damaged Item,3
user_d57588eb@gmail.com,TKT-001471,Damaged Item,3
user_6b15a528@gmail.com,TKT-001472,Damaged Item,3
user_72b5a3b7@gmail.com,TKT-001473,Late Delivery,5
user_e528ecbe@gmail.com,TKT-001474,Late Delivery,2
user_8dec6b22@gmail.com,TKT-001475,Late Delivery,4
user_af4b424f@gmail.com,TKT-001476,Damaged Item,4
user_b3522f97@gmail.com,TKT-001477,Late Delivery,4
user_aa0af855@gmail.com,TKT-001478,Damaged Item,1
user_807e95d1@gmail.com,TKT-001479,Late Delivery,4
user_25273a36@gmail.com,TKT-001480,Late Delivery,5
user_cc3e93d9@gmail.com,TKT-001481,Damaged Item,3
user_beceaa52@gmail.com,TKT-001482,Damaged Item,2
user_9197e6b3@gmail.com,TKT-001483,Damaged Item,3
user_4f23cc21@gmail.com,TKT-001484,Late Delivery,1
user_e88522b2@gmail.com,TKT-001485,Late Delivery,2
user_3f1577ae@gmail.com,TKT-001486,Damaged Item,4
user_c8bd8f1a@gmail.com,TKT-001487,Damaged Item,2
user_e3f3bd61@gmail.com,TKT-001488,Damaged Item,3
user_b439bf01@gmail.com,TKT-001489,Late Delivery,2
user_e502c11d@gmail.com,TKT-001490,Damaged Item,2
user_2bfa1c99@gmail.com,TKT-001491,Late Delivery,3
user_601b3156@gmail.com,TKT-001492,Late Delivery,1
user_eaacf8a3@gmail.com,TKT-001493,Damaged Item,5
user_a2bba886@gmail.com,TKT-001494,Late Delivery,1
user_b84bf561@gmail.com,TKT-001495,Damaged Item,3
user_55fb9192@gmail.com,TKT-001496,Damaged Item,5
user_0beec6de@gmail.com,TKT-001497,Late Delivery,1
user_f20ad838@gmail.com,TKT-001498,Late Delivery,3
user_c8494ca7@gmail.com,TKT-001499,Late Delivery,1
user_8751da86@gmail.com,TKT-001500,Damaged Item,2
user_0a7b2b70@gmail.com,TKT-001501,Damaged Item,4
user_fe0c8e3d@gmail.com,TKT-001502,Late Delivery,5
user_f236ed55@gmail.com,TKT-001503,Damaged Item,2
user_0e26195f@gmail.com,TKT-001504,Late Delivery,2
user_46b6a239@gmail.com,TKT-001505,Damaged Item,1
user_b6b375c8@gmail.com,TKT-001506,Late Delivery,3
user_7eafe828@gmail.com,TKT-001507,Damaged Item,5
user_be6142cc@gmail.com,TKT-001508,Damaged Item,4
user_df1602d3@gmail.com,TKT-001509,Damaged Item,1
user_bef61c4e@gmail.com,TKT-001510,Late Delivery,5
user_be036854@gmail.com,TKT-001511,Late Delivery,5
user_c7d92321@gmail.com,TKT-001512,Damaged Item,3
user_d5590a8a@gmail.com,TKT-001513,Late Delivery,2
user_c918518f@gmail.com,TKT-001514,Late Delivery,3
user_169aeb06@gmail.com,TKT-001515,Damaged Item,2
user_da135064@gmail.com,TKT-001516,Late Delivery,1
user_c107b308@gmail.com,TKT-001517,Late Delivery,5
user_092eb89a@gmail.com,TKT-001518,Damaged Item,3
user_503f8e01@gmail.com,TKT-001519,Late Delivery,1
user_07d72392@gmail.com,TKT-001520,Damaged Item,3
user_ee9fa38c@gmail.com,TKT-001521,Late Delivery,2
user_821033b0@gmail.com,TKT-001522,Late Delivery,2
user_d6e9aa3b@gmail.com,TKT-001523,Late Delivery,3
user_4cf99af4@gmail.com,TKT-001524,Late Delivery,3
user_b91f66c6@gmail.com,TKT-001525,Late Delivery,1
user_052ee9dc@gmail.com,TKT-001526,Late Delivery,4
user_11fcc2cf@gmail.com,TKT-001527,Late Delivery,3
user_d2425137@gmail.com,TKT-001528,Late Delivery,3
user_bd64e82a@gmail.com,TKT-001529,Late Delivery,3
user_c5f6047f@gmail.com,TKT-001530,Late Delivery,2
user_5c96a139@gmail.com,TKT-001531,Damaged Item,1
user_b226642d@gmail.com,TKT-001532,Damaged Item,3
user_4c9063f8@gmail.com,TKT-001533,Damaged Item,4
user_f14f9e42@gmail.com,TKT-001534,Damaged Item,5
user_8d07fe9b@gmail.com,TKT-001535,Late Delivery,3
user_48f6d1a3@gmail.com,TKT-001536,Damaged Item,4
user_1dac91aa@gmail.com,TKT-001537,Damaged Item,3
user_546cb072@gmail.com,TKT-001538,Late Delivery,2
user_a884d7f5@gmail.com,TKT-001539,Late Delivery,2
user_707a5179@gmail.com,TKT-001540,Damaged Item,4
user_1a3e064d@gmail.com,TKT-001541,Damaged Item,5
user_14e8fa3a@gmail.com,TKT-001542,Damaged Item,1
user_307a698d@gmail.com,TKT-001543,Damaged Item,4
user_353bc130@gmail.com,TKT-001544,Damaged Item,5
user_7cafce5e@gmail.com,TKT-001545,Late Delivery,3
user_fd2111f9@gmail.com,TKT-001546,Damaged Item,2
user_859f40a2@gmail.com,TKT-001547,Late Delivery,5
user_6d053f47@gmail.com,TKT-001548,Damaged Item,1
user_6d8496f4@gmail.com,TKT-001549,Late Delivery,3
user_80365151@gmail.com,TKT-001550,Damaged Item,2
user_d883ef4b@gmail.com,TKT-001551,Damaged Item,1
user_e0b4b1c9@gmail.com,TKT-001552,Damaged Item,4
user_976e8c9f@gmail.com,TKT-001553,Late Delivery,1
user_0a458d6e@gmail.com,TKT-001554,Late Delivery,3
user_d90e6763@gmail.com,TKT-001555,Damaged Item,3
user_4d9f7b64@gmail.com,TKT-001556,Damaged Item,5
user_d3e9dd73@gmail.com,TKT-001557,Damaged Item,4
user_c0bb3360@gmail.com,TKT-001558,Damaged Item,3
user_97d00709@gmail.com,TKT-001559,Late Delivery,4
user_4175b1ca@gmail.com,TKT-001560,Damaged Item,4
user_939282f1@gmail.com,TKT-001561,Damaged Item,2
user_d70adb67@gmail.com,TKT-001562,Late Delivery,3
user_2be9b321@gmail.com,TKT-001563,Damaged Item,5
user_a8740d74@gmail.com,TKT-001564,Damaged Item,2
user_4d657050@gmail.com,TKT-001565,Late Delivery,3
user_6bf5a8a1@gmail.com,TKT-001566,Late Delivery,3
user_0870b1f9@gmail.com,TKT-001567,Late Delivery,5
user_858002e3@gmail.com,TKT-001568,Damaged Item,4
user_1f158aae@gmail.com,TKT-001569,Late Delivery,5
user_99798150@gmail.com,TKT-001570,Damaged Item,1
user_c374dc8c@gmail.com,TKT-001571,Damaged Item,2
user_2c5bafa2@gmail.com,TKT-001572,Damaged Item,2
user_9698810f@gmail.com,TKT-001573,Late Delivery,5
user_843d97fc@gmail.com,TKT-001574,Damaged Item,4
user_7fb2a29f@gmail.com,TKT-001575,Late Delivery,1
user_6e10d657@gmail.com,TKT-001576,Late Delivery,1
user_a089667d@gmail.com,TKT-001577,Late Delivery,1
user_4c3c05dc@gmail.com,TKT-001578,Damaged Item,5
user_7ad35b51@gmail.com,TKT-001579,Late Delivery,5
user_75544ab3@gmail.com,TKT-001580,Damaged Item,1
user_031aa5ac@gmail.com,TKT-001581,Late Delivery,5
user_3084108a@gmail.com,TKT-001582,Late Delivery,2
user_50a0b564@gmail.com,TKT-001583,Late Delivery,4
user_80f1dc61@gmail.com,TKT-001584,Damaged Item,4
user_b865973e@gmail.com,TKT-001585,Late Delivery,3
user_98ce4933@gmail.com,TKT-001586,Late Delivery,1
user_07a72543@gmail.com,TKT-001587,Damaged Item,2
user_91458cdc@gmail.com,TKT-001588,Late Delivery,3
user_8a63b14d@gmail.com,TKT-001589,Damaged Item,2
user_3d433abe@gmail.com,TKT-001590,Late Delivery,1
user_0377f840@gmail.com,TKT-001591,Damaged Item,5
user_0d062c3c@gmail.com,TKT-001592,Damaged Item,5
user_ff8bfaa1@gmail.com,TKT-001593,Late Delivery,5
user_83204b63@gmail.com,TKT-001594,Late Delivery,3
user_eed928b8@gmail.com,TKT-001595,Damaged Item,5
user_ccd9c698@gmail.com,TKT-001596,Damaged Item,1
user_8ed5f159@gmail.com,TKT-001597,Damaged Item,3
user_4c75cb8f@gmail.com,TKT-001598,Damaged Item,3
user_33b48f61@gmail.com,TKT-001599,Late Delivery,1
user_10f04a31@gmail.com,TKT-001600,Damaged Item,1
user_752e9627@gmail.com,TKT-001601,Late Delivery,4
user_bf664c53@gmail.com,TKT-001602,Damaged Item,3
user_7b44e3a5@gmail.com,TKT-001603,Late Delivery,1
user_6ef8d291@gmail.com,TKT-001604,Damaged Item,5
user_f50c2f14@gmail.com,TKT-001605,Late Delivery,1
user_71b6cdf9@gmail.com,TKT-001606,Late Delivery,2
user_9339c5dc@gmail.com,TKT-001607,Late Delivery,1
user_703f95cf@gmail.com,TKT-001608,Damaged Item,2
user_e2db5ecd@gmail.com,TKT-001609,Damaged Item,1
user_6b0dd175@gmail.com,TKT-001610,Late Delivery,1
user_23ff316c@gmail.com,TKT-001611,Damaged Item,4
user_d1dae3a5@gmail.com,TKT-001612,Late Delivery,5
user_a1f3ef4d@gmail.com,TKT-001613,Late Delivery,1
user_d578639b@gmail.com,TKT-001614,Damaged Item,3
user_4fcf0056@gmail.com,TKT-001615,Damaged Item,3
user_f39b6257@gmail.com,TKT-001616,Late Delivery,4
user_145b3ba5@gmail.com,TKT-001617,Damaged Item,5
user_c76ec4b6@gmail.com,TKT-001618,Damaged Item,2
user_fc99653b@gmail.com,TKT-001619,Damaged Item,4
user_69ee2436@gmail.com,TKT-001620,Late Delivery,5
user_69a8ae4c@gmail.com,TKT-001621,Late Delivery,5
user_7adb6f04@gmail.com,TKT-001622,Damaged Item,1
user_2f6aa1c4@gmail.com,TKT-001623,Late Delivery,2
user_d3c9d60a@gmail.com,TKT-001624,Damaged Item,3
user_10c3c06a@gmail.com,TKT-001625,Damaged Item,1
user_5286875e@gmail.com,TKT-001626,Late Delivery,2
user_cf9f944b@gmail.com,TKT-001627,Damaged Item,1
user_d742e532@gmail.com,TKT-001628,Late Delivery,5
user_568bcc37@gmail.com,TKT-001629,Late Delivery,1
user_cdb30691@gmail.com,TKT-001630,Late Delivery,3
user_d37b5d5b@gmail.com,TKT-001631,Late Delivery,4
user_51290da0@gmail.com,TKT-001632,Damaged Item,1
user_875dad30@gmail.com,TKT-001633,Damaged Item,4
user_6eb83b3b@gmail.com,TKT-001634,Late Delivery,4
user_39e9cbba@gmail.com,TKT-001635,Damaged Item,2
user_9d776f2c@gmail.com,TKT-001636,Late Delivery,2
user_56a5ac6e@gmail.com,TKT-001637,Damaged Item,5
user_bbb44895@gmail.com,TKT-001638,Damaged Item,3
user_9a335725@gmail.com,TKT-001639,Late Delivery,3
user_7de1d5c4@gmail.com,TKT-001640,Late Delivery,5
user_dbe1af76@gmail.com,TKT-001641,Damaged Item,2
user_ffa8a7cd@gmail.com,TKT-001642,Damaged Item,5
user_3660e33b@gmail.com,TKT-001643,Late Delivery,4
user_a80b9343@gmail.com,TKT-001644,Late Delivery,2
user_0ecedf16@gmail.com,TKT-001645,Late Delivery,1
user_f9a70715@gmail.com,TKT-001646,Late Delivery,4
user_672452f6@gmail.com,TKT-001647,Late Delivery,4
user_92046e40@gmail.com,TKT-001648,Damaged Item,5
user_e85cead1@gmail.com,TKT-001649,Damaged Item,5
user_87df20b0@gmail.com,TKT-001650,Late Delivery,5
user_19a792d3@gmail.com,TKT-001651,Late Delivery,1
user_bbe6236e@gmail.com,TKT-001652,Damaged Item,4
user_78d72823@gmail.com,TKT-001653,Damaged Item,2
user_ed110097@gmail.com,TKT-001654,Damaged Item,2
user_224d529c@gmail.com,TKT-001655,Late Delivery,2
user_4e7bf563@gmail.com,TKT-001656,Damaged Item,1
user_804703c6@gmail.com,TKT-001657,Damaged Item,3
user_1c9beaea@gmail.com,TKT-001658,Damaged Item,3
user_c3a2c7ad@gmail.com,TKT-001659,Damaged Item,2
user_bbc7a8ec@gmail.com,TKT-001660,Late Delivery,3
user_9f4c68ce@gmail.com,TKT-001661,Damaged Item,2
user_ab652e67@gmail.com,TKT-001662,Late Delivery,4
user_4a5d1c79@gmail.com,TKT-001663,Late Delivery,2
user_34cd0f2f@gmail.com,TKT-001664,Late Delivery,1
user_d7aba360@gmail.com,TKT-001665,Damaged Item,4
user_cd2cc97e@gmail.com,TKT-001666,Late Delivery,3
user_958e62d5@gmail.com,TKT-001667,Late Delivery,3
user_16b0d8c9@gmail.com,TKT-001668,Damaged Item,5
user_881c338c@gmail.com,TKT-001669,Damaged Item,1
user_ac4aeb84@gmail.com,TKT-001670,Damaged Item,3
user_f63b0028@gmail.com,TKT-001671,Damaged Item,3
user_8e480454@gmail.com,TKT-001672,Late Delivery,1
user_a74e92bd@gmail.com,TKT-001673,Late Delivery,3
user_6cb48842@gmail.com,TKT-001674,Late Delivery,4
user_c1a4b53b@gmail.com,TKT-001675,Late Delivery,1
user_8cf72caf@gmail.com,TKT-001676,Late Delivery,5
user_0cfc95fb@gmail.com,TKT-001677,Late Delivery,3
user_210c301e@gmail.com,TKT-001678,Late Delivery,3
user_55259a97@gmail.com,TKT-001679,Late Delivery,3
user_398957fc@gmail.com,TKT-001680,Damaged Item,1
user_54532e3c@gmail.com,TKT-001681,Late Delivery,2
user_da6ad0a1@gmail.com,TKT-001682,Damaged Item,5
user_67d17914@gmail.com,TKT-001683,Damaged Item,4
user_44c3924e@gmail.com,TKT-001684,Late Delivery,3
user_364849e1@gmail.com,TKT-001685,Late Delivery,4
user_c357a4c1@gmail.com,TKT-001686,Damaged Item,1
user_cea2d2fe@gmail.com,TKT-001687,Damaged Item,4
user_d7c26282@gmail.com,TKT-001688,Late Delivery,1
user_d685b426@gmail.com,TKT-001689,Late Delivery,5
user_1fa31edb@gmail.com,TKT-001690,Damaged Item,3
user_c77e23ea@gmail.com,TKT-001691,Damaged Item,3
user_49716b39@gmail.com,TKT-001692,Late Delivery,1
user_965686df@gmail.com,TKT-001693,Damaged Item,2
user_7fbb6d8f@gmail.com,TKT-001694,Late Delivery,5
user_c5721e67@gmail.com,TKT-001695,Damaged Item,4
user_09ab36a4@gmail.com,TKT-001696,Late Delivery,4
user_7b9dca79@gmail.com,TKT-001697,Late Delivery,2
user_9401f50e@gmail.com,TKT-001698,Late Delivery,2
user_f19969d9@gmail.com,TKT-001699,Late Delivery,5
user_b8731e69@gmail.com,TKT-001700,Damaged Item,4
user_641364b9@gmail.com,TKT-001701,Late Delivery,1
user_c13a71d8@gmail.com,TKT-001702,Late Delivery,5
user_fb29bea9@gmail.com,TKT-001703,Late Delivery,4
user_fce2110c@gmail.com,TKT-001704,Damaged Item,2
user_eeb0ff5f@gmail.com,TKT-001705,Late Delivery,2
user_a09a9966@gmail.com,TKT-001706,Damaged Item,5
user_a660768f@gmail.com,TKT-001707,Damaged Item,5
user_25ee6483@gmail.com,TKT-001708,Damaged Item,5
user_c4c0011e@gmail.com,TKT-001709,Damaged Item,2
user_10ade705@gmail.com,TKT-001710,Late Delivery,2
user_981d4f1e@gmail.com,TKT-001711,Damaged Item,1
user_723951d8@gmail.com,TKT-001712,Late Delivery,2
user_4d44ad41@gmail.com,TKT-001713,Damaged Item,2
user_d66695d4@gmail.com,TKT-001714,Damaged Item,3
user_59d70280@gmail.com,TKT-001715,Late Delivery,2
user_afa7ea3f@gmail.com,TKT-001716,Late Delivery,2
user_1228e764@gmail.com,TKT-001717,Damaged Item,4
user_1181dc19@gmail.com,TKT-001718,Late Delivery,1
user_dd371877@gmail.com,TKT-001719,Damaged Item,2
user_e9d032a2@gmail.com,TKT-001720,Damaged Item,5
user_6d94066a@gmail.com,TKT-001721,Damaged Item,5
user_157bf39f@gmail.com,TKT-001722,Damaged Item,3
user_11e9c883@gmail.com,TKT-001723,Damaged Item,4
user_3fbba924@gmail.com,TKT-001724,Damaged Item,3
user_badfe870@gmail.com,TKT-001725,Damaged Item,5
user_6d237854@gmail.com,TKT-001726,Late Delivery,3
user_dd8e2c08@gmail.com,TKT-001727,Damaged Item,1
user_be09f327@gmail.com,TKT-001728,Late Delivery,2
user_9b657714@gmail.com,TKT-001729,Late Delivery,2
user_feb1f294@gmail.com,TKT-001730,Damaged Item,1
user_5ca3b8a5@gmail.com,TKT-001731,Late Delivery,3
user_eca47d88@gmail.com,TKT-001732,Damaged Item,5
user_7159bd2d@gmail.com,TKT-001733,Damaged Item,5
user_738c80de@gmail.com,TKT-001734,Damaged Item,5
user_aa6bace4@gmail.com,TKT-001735,Damaged Item,4
user_cce06cb2@gmail.com,TKT-001736,Damaged Item,5
user_874f2df1@gmail.com,TKT-001737,Late Delivery,2
user_c7a42286@gmail.com,TKT-001738,Late Delivery,1
user_1b86ac69@gmail.com,TKT-001739,Late Delivery,3
user_20026c06@gmail.com,TKT-001740,Late Delivery,4
user_a240b0df@gmail.com,TKT-001741,Late Delivery,2
user_95c0772e@gmail.com,TKT-001742,Late Delivery,2
user_8f4b51cb@gmail.com,TKT-001743,Late Delivery,5
user_c6603d9d@gmail.com,TKT-001744,Late Delivery,1
user_d349819e@gmail.com,TKT-001745,Damaged Item,5
user_8ef22961@gmail.com,TKT-001746,Late Delivery,1
user_6834d4cc@gmail.com,TKT-001747,Late Delivery,5
user_27131fc3@gmail.com,TKT-001748,Damaged Item,3
user_6e034099@gmail.com,TKT-001749,Late Delivery,5
user_f158b6b7@gmail.com,TKT-001750,Late Delivery,1
user_e2b3df8e@gmail.com,TKT-001751,Damaged Item,4
user_07f76565@gmail.com,TKT-001752,Late Delivery,1
user_c24418a7@gmail.com,TKT-001753,Damaged Item,2
user_d823792a@gmail.com,TKT-001754,Damaged Item,3
user_d00ba4e0@gmail.com,TKT-001755,Damaged Item,2
user_9a401204@gmail.com,TKT-001756,Damaged Item,2
user_117eca58@gmail.com,TKT-001757,Damaged Item,3
user_a0bf718d@gmail.com,TKT-001758,Damaged Item,3
user_5a49489e@gmail.com,TKT-001759,Damaged Item,5
user_9b4ac17a@gmail.com,TKT-001760,Late Delivery,3
user_7ce51d46@gmail.com,TKT-001761,Damaged Item,3
user_e0ed1de7@gmail.com,TKT-001762,Late Delivery,4
user_03faaecf@gmail.com,TKT-001763,Late Delivery,2
user_1d2aa136@gmail.com,TKT-001764,Damaged Item,1
user_f30aca5c@gmail.com,TKT-001765,Late Delivery,1
user_13734c56@gmail.com,TKT-001766,Damaged Item,3
user_8a7d35e7@gmail.com,TKT-001767,Late Delivery,3
user_e3660ce1@gmail.com,TKT-001768,Damaged Item,5
user_36d4ac72@gmail.com,TKT-001769,Late Delivery,2
user_79dbcd2f@gmail.com,TKT-001770,Late Delivery,1
user_a7d01770@gmail.com,TKT-001771,Damaged Item,1
user_df9bd60d@gmail.com,TKT-001772,Damaged Item,1
user_a4230fa9@gmail.com,TKT-001773,Late Delivery,4
user_a65b7ba0@gmail.com,TKT-001774,Late Delivery,5
user_f22ba444@gmail.com,TKT-001775,Late Delivery,5
user_35d6e6ac@gmail.com,TKT-001776,Late Delivery,1
user_15da27f9@gmail.com,TKT-001777,Damaged Item,1
user_063e563c@gmail.com,TKT-001778,Late Delivery,1
user_be67e001@gmail.com,TKT-001779,Late Delivery,3
user_490a34b9@gmail.com,TKT-001780,Late Delivery,4
user_12cc1671@gmail.com,TKT-001781,Damaged Item,3
user_3a4f5d79@gmail.com,TKT-001782,Damaged Item,5
user_90543c70@gmail.com,TKT-001783,Late Delivery,5
user_d32cba0e@gmail.com,TKT-001784,Damaged Item,4
user_de130424@gmail.com,TKT-001785,Damaged Item,5
user_7a2422ad@gmail.com,TKT-001786,Damaged Item,1
user_e6e19844@gmail.com,TKT-001787,Damaged Item,4
user_f6f38791@gmail.com,TKT-001788,Late Delivery,4
user_d98fadf5@gmail.com,TKT-001789,Damaged Item,5
user_543e5f38@gmail.com,TKT-001790,Damaged Item,3
user_79373f20@gmail.com,TKT-001791,Damaged Item,1
user_ab5bd4e8@gmail.com,TKT-001792,Damaged Item,1
user_7dd2b4b5@gmail.com,TKT-001793,Damaged Item,1
user_4ea54ed8@gmail.com,TKT-001794,Damaged Item,4
user_af97d4ce@gmail.com,TKT-001795,Damaged Item,5
user_d3d443cf@gmail.com,TKT-001796,Late Delivery,5
user_d93b1c3f@gmail.com,TKT-001797,Late Delivery,2
user_f2f7fbbc@gmail.com,TKT-001798,Late Delivery,5
user_d75fbaff@gmail.com,TKT-001799,Late Delivery,4
user_023609b6@gmail.com,TKT-001800,Damaged Item,5
user_5307b814@gmail.com,TKT-001801,Damaged Item,4
user_f55be2f0@gmail.com,TKT-001802,Damaged Item,2
user_47544ae3@gmail.com,TKT-001803,Late Delivery,2
user_d7bef5d7@gmail.com,TKT-001804,Damaged Item,2
user_82a21523@gmail.com,TKT-001805,Damaged Item,3
user_55efbf90@gmail.com,TKT-001806,Damaged Item,2
user_cebeecde@gmail.com,TKT-001807,Late Delivery,4
user_99d1662a@gmail.com,TKT-001808,Late Delivery,2
user_a46b5818@gmail.com,TKT-001809,Damaged Item,5
user_bfb00593@gmail.com,TKT-001810,Damaged Item,2
user_00b72937@gmail.com,TKT-001811,Damaged Item,2
user_48d53c27@gmail.com,TKT-001812,Damaged Item,3
user_a3b14b09@gmail.com,TKT-001813,Late Delivery,3
user_f279afba@gmail.com,TKT-001814,Late Delivery,4
user_fcb20d02@gmail.com,TKT-001815,Late Delivery,1
user_f2e8acb0@gmail.com,TKT-001816,Damaged Item,4
user_2e320286@gmail.com,TKT-001817,Late Delivery,3
user_c3c002bf@gmail.com,TKT-001818,Late Delivery,2
user_fd0edbfb@gmail.com,TKT-001819,Late Delivery,2
user_9bc26fe6@gmail.com,TKT-001820,Damaged Item,3
user_d5b6b0a6@gmail.com,TKT-001821,Late Delivery,3
